T.rec T.ins T.mki T.imu T.aln T.nav  Pitch.i Roll.i THdg.i  VE.i VN.i VU.bi  Lon.i Lat.i H.bi  Pitch.it Roll.it GHdg.it THdg.it  VE.it VN.it VU.bit  Lon.it Lat.it H.bit  Vr1 Vr2  Azm  Pitch.k Roll.k GHdg.k THdg.k  VE.k VN.k VU.k  Lon.k Lat.k H.k  dLon.i dLat.i dH.i  dLon.k dLat.k dH.k  alpha1.r alpha2.r beta3.r  WdX.r WdY.r WdZ.r  alpha1.s alpha2.s beta3.s  WdX.s WdY.s WdZ.s  dRE.n dRN.n dRU.n  dHb.n  dVE.n dVN.n dVU.n dV1.n dV2.n  alpha1.n alpha2.n beta3.n  WdX.n WdY.n WdZ.n  AoX.n AoY.n AoZ.n  TauP.n TauV.n  alpha1.d alpha2.d beta3.d  WdX.d WdY.d WdZ.d  AoX.d AoY.d AoZ.d  MSens msCause ms_dV1 ms_dV2 ms_dPitch ms_dRoll ms_dHdg  Pitch.at Roll.at THdg.at  Pitch.sm Roll.sm THdg.sm Ax.1s Ay.1s Az.1s  Ax.sm Ay.sm Az.sm  Wx.1s Wy.1s Wz.1s  Wx.sm Wy.sm Wz.sm  Ta.x Ta.y Ta.z  Tg.x Tg.y Tg.z  Lat.gc Lat.sm  Ws1 Ws2 Ws3  Wc1 Wc2 Wc3  Wd1.lat Wd2.lat  AccErr GyrErr  
306 306.09 0 306.09 282.7 20.39 2.51037598 0.137329102 -119.311523 -0.00763628492 -0.00703342032 -0.0136649309 38.8448684 55.688495 150 2.50876665 0.139861107 -0.000665187836 -119.313905 -0.00763628492 -0.00683246546 -0.0136649309 38.8448684 55.6884948 149.925781 -0.0024114584 0.00984678845 -119.31324 2.50893831 0.139753819 -0.000858306885 -119.314098 -0.00663151059 -0.00643055573 -0.0136649309 38.8448704 55.6884956 149.976563 -0.183757347 -0.149023533 -0.07421875 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 0 -0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50893831 0.139753819 -119.314098 0 0 0 0.428719521 9.80455083 -0.0241750479 0 0 0 -6.80551529 13.477993 8.97531509 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 494.426365 -7.84829096 
307 307.09 0 307.09 282.7 21.39 2.51037598 0.137329102 -119.317017 -0.00683246546 -0.00663151059 -0.0154735247 38.8448684 55.688495 150 2.50895977 0.139904022 -0.00156641006 -119.314806 -0.00683246546 -0.00663151059 -0.0152725698 38.8448683 55.6884948 149.917969 -0.0024114584 0.00884201412 -119.31324 2.5088954 0.139904022 -0.00156641006 -119.314785 -0.00562673626 -0.00602864599 -0.0152725698 38.8448701 55.6884956 149.972656 -0.194257767 -0.149023533 -0.08203125 -0.0787531487 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 0 -0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50887394 0.139904022 -119.314785 0 0 0 0.430466712 9.80525249 -0.02503407 0 0 0 -2.37493515 13.8899803 7.33509064 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 481.108701 -7.82960343 
308 308.09 0 308.09 282.7 22.39 2.51037598 0.137329102 -119.317017 -0.00683246546 -0.00683246546 -0.015071615 38.8448681 55.6884946 150 2.50930309 0.1390028 -0.00199556351 -119.315214 -0.00683246546 -0.00663151059 -0.0148706601 38.8448682 55.6884947 149.910156 -0.00261241326 0.00884201412 -119.31324 2.50913143 0.138959885 -0.00190973282 -119.315128 -0.00562673626 -0.00602864599 -0.0148706601 38.8448701 55.6884956 149.96875 -0.199507977 -0.158337504 -0.08984375 -0.0787531487 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50910997 0.138959885 -119.315128 0 0 0 0.42874819 9.80395609 -0.0239317417 0 0 0 -2.10027695 10.837841 6.08797073 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 486.508212 -7.82910172 
309 309.09 0 309.09 282.7 23.39 2.51037598 0.137329102 -119.317017 -0.00401909733 -0.00643055573 -0.0158754344 38.8448681 55.6884946 150 2.50934601 0.138852596 -0.00180244446 -119.315042 -0.00401909733 -0.00643055573 -0.0158754344 38.8448681 55.6884946 149.90625 -0.0036171876 0.00643055573 -119.31324 2.50943184 0.138895512 -0.00163078308 -119.314871 -0.00261241326 -0.00542578139 -0.0158754344 38.8448701 55.6884956 149.96875 -0.204758187 -0.167651474 -0.09375 -0.0787531487 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50943184 0.138895512 -119.314871 0 0 0 0.429748118 9.8057766 -0.0234407187 0 0 0 -6.45017624 12.4814987 8.31613541 0 0 0 75.8 76.1 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 481.655478 -7.7699265 
310 310.09 0 310.09 282.7 24.39 2.51037598 0.137329102 -119.317017 -0.00422005219 -0.00683246546 -0.0174830734 38.8448681 55.6884946 150 2.50915289 0.139238834 -0.00154495239 -119.314764 -0.00422005219 -0.00663151059 -0.0174830734 38.844868 55.6884946 149.898438 -0.00381814246 0.00663151059 -119.31324 2.50913143 0.13928175 -0.00148057938 -119.314721 -0.00261241326 -0.00582769113 -0.0174830734 38.8448704 55.6884956 149.964844 -0.210008397 -0.167651474 -0.1015625 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 0 0 0 0 0.00321527786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50910997 0.13928175 -119.314721 0 0 0 0.427219987 9.80502474 -0.0245751143 0 0 0 -3.69415283 13.9071465 7.49473572 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 475.73926 -7.8073007 
311 311.09 0 311.09 282.7 25.39 2.51037598 0.137329102 -119.311523 -0.00562673626 -0.00743533006 -0.0182868928 38.8448681 55.6884946 150 2.50923872 0.139217377 -0.00100851059 -119.314227 -0.00542578139 -0.00743533006 -0.018085938 38.844868 55.6884945 149.890625 -0.00381814246 0.00803819466 -119.31324 2.50938892 0.139238834 -0.000965595245 -119.314206 -0.00381814246 -0.00622960086 -0.018085938 38.8448704 55.6884956 149.960938 -0.210008397 -0.176965445 -0.109375 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 0 0 0 0.00321527786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50936747 0.139238834 -119.314206 0 0 0 0.42957437 9.80356878 -0.0246796608 0 0 0 -3.94563675 12.7930641 7.86466599 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 472.660111 -7.86335955 
312 312.09 0 312.09 282.7 26.39 2.51037598 0.137329102 -119.317017 -0.00482291679 -0.00783723979 -0.018085938 38.8448681 55.6884946 150 2.50913143 0.139303207 -0.00109434128 -119.314334 -0.00462196193 -0.00763628492 -0.0178849831 38.8448679 55.6884945 149.882813 -0.00442100706 0.00763628492 -119.31324 2.50928164 0.139260292 -0.00133037567 -119.31457 -0.00281336813 -0.00643055573 -0.0178849831 38.8448704 55.6884956 149.957031 -0.215258607 -0.186279416 -0.1171875 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 0 0 0 0.00321527786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50923872 0.139260292 -119.31457 0 0 0 0.431223035 9.80469924 -0.0237915516 0 0 0 -3.59373093 9.92975235 6.82783127 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 476.623862 -7.86386365 
313 313.09 0 313.09 282.7 27.39 2.51037598 0.137329102 -119.317017 -0.00502387166 -0.00823914952 -0.0186888026 38.8448678 55.6884943 150 2.50917435 0.139410496 -0.00113725662 -119.314377 -0.00482291679 -0.00803819466 -0.0184878477 38.8448678 55.6884944 149.875 -0.00482291679 0.00783723979 -119.31324 2.50921726 0.139260292 -0.00115871429 -119.314377 -0.00281336813 -0.00683246546 -0.0184878477 38.8448704 55.6884956 149.957031 -0.220508816 -0.195593387 -0.125 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 0 0 0 0.00321527786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50917435 0.139260292 -119.314377 0 0 0 0.429321468 9.80556536 -0.0243470669 0 0 0 -3.61776352 13.8856888 8.12730789 0 0 0 75.8 76.1 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 473.97378 -7.86386365 
314 314.09 0 314.09 282.7 28.39 2.51037598 0.137329102 -119.317017 -0.00401909733 -0.00743533006 -0.0192916672 38.8448678 55.6884943 150 2.50921726 0.139453411 -0.00111579895 -119.314334 -0.00401909733 -0.00723437519 -0.0192916672 38.8448678 55.6884944 149.867188 -0.00442100706 0.00683246546 -119.31324 2.50908852 0.139603615 -0.00113725662 -119.314377 -0.0018085938 -0.00582769113 -0.0192916672 38.8448704 55.6884956 149.953125 -0.225759026 -0.195593387 -0.1328125 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 0 0 0 0.00321527786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.5090456 0.139582157 -119.314377 0 0 0 0.429842472 9.80482876 -0.0241269469 0 0 0 -2.87103653 12.2600555 7.24754333 0 0 0 75.8 76.1 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 467.201749 -7.86386365 
315 315.09 0 315.09 282.7 29.39 2.51037598 0.137329102 -119.311523 -0.00422005219 -0.00823914952 -0.0202964415 38.8448678 55.6884943 150 2.50891685 0.139195919 -0.00100851059 -119.314227 -0.00422005219 -0.00823914952 -0.0202964415 38.8448677 55.6884943 149.863281 -0.00522482653 0.00743533006 -119.31324 2.50915289 0.139195919 -0.00100851059 -119.314249 -0.0018085938 -0.00663151059 -0.0202964415 38.8448704 55.6884956 149.953125 -0.231009236 -0.204907358 -0.13671875 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 0 0 0 0.00321527786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50910997 0.139195919 -119.314249 0 0 0 0.428043306 9.80409884 -0.0239983797 0 0 0 -3.57913971 12.8497124 7.26041794 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 462.318974 -7.94483796 
316 316.09 0 316.09 282.7 30.39 2.51037598 0.137329102 -119.317017 -0.00562673626 -0.00884201412 -0.0192916672 38.8448678 55.6884943 150 2.50910997 0.138809681 -0.00115871429 -119.314377 -0.00542578139 -0.00864105926 -0.0190907123 38.8448676 55.6884942 149.855469 -0.00502387166 0.00884201412 -119.31324 2.50923872 0.138831139 -0.00111579895 -119.314334 -0.003014323 -0.00683246546 -0.0190907123 38.8448704 55.6884956 149.949219 -0.236259446 -0.214221328 -0.14453125 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.5091958 0.138831139 -119.314334 0 0 0 0.430762827 9.80498427 -0.0240752697 0 0 0 -3.70874405 11.8394852 7.06214905 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 470.656168 -8.0413759 
317 317.09 0 317.09 282.7 31.39 2.51037598 0.137329102 -119.317017 -0.00622960086 -0.00884201412 -0.0196935769 38.8448674 55.6884943 150 2.50923872 0.138530731 -0.00128746033 -119.314528 -0.00602864599 -0.00864105926 -0.0196935769 38.8448675 55.6884941 149.847656 -0.00462196193 0.00924392385 -119.31324 2.50921726 0.138487816 -0.00124454498 -119.314485 -0.0036171876 -0.00663151059 -0.0196935769 38.8448704 55.6884956 149.945313 -0.241509656 -0.223535299 -0.15234375 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50917435 0.138466358 -119.314485 0 0 0 0.431221008 9.80634981 -0.0235352516 0 0 0 -4.6005249 12.2291565 7.84492493 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 474.430391 -8.1387497 
318 318.09 0 318.09 282.7 32.39 2.51037598 0.137329102 -119.317017 -0.00723437519 -0.00964583359 -0.0198945318 38.8448674 55.688494 150 2.50928164 0.138659477 -0.00115871429 -119.314399 -0.00703342032 -0.00944487872 -0.0198945318 38.8448674 55.688494 149.839844 -0.00482291679 0.0106506079 -119.31324 2.50932455 0.138573647 -0.00133037567 -119.314549 -0.00442100706 -0.00743533006 -0.0198945318 38.8448704 55.6884956 149.945313 -0.246759866 -0.23284927 -0.16015625 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50928164 0.138552189 -119.314549 0 0 0 0.430112004 9.80487865 -0.023570478 0 0 0 -4.6631813 14.5800591 6.82439804 0 0 0 75.8 76.1 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 473.71932 -8.18234538 
319 319.09 0 319.09 282.7 33.39 2.51037598 0.137329102 -119.311523 -0.00884201412 -0.0102486982 -0.019492622 38.8448674 55.688494 150 2.50923872 0.138702393 -0.000879764557 -119.31412 -0.00884201412 -0.0102486982 -0.019492622 38.8448673 55.688494 149.835938 -0.00462196193 0.0124592017 -119.31324 2.50936747 0.13863802 -0.000987052917 -119.314206 -0.00602864599 -0.00783723979 -0.0192916672 38.8448704 55.6884956 149.941406 -0.252010076 -0.242163241 -0.1640625 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50932455 0.138616562 -119.314206 0 0 0 0.430804133 9.8051964 -0.0238243937 0 0 0 -3.98769379 11.0721588 8.04920197 0 0 0 75.8 76.1 77.15 75.3 74.95 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 480.161851 -8.29755292 
320 320.09 0 320.09 282.7 34.39 2.51037598 0.137329102 -119.317017 -0.00663151059 -0.0104496531 -0.0204973964 38.8448671 55.688494 150 2.50917435 0.138852596 -0.00118017197 -119.31442 -0.00663151059 -0.0102486982 -0.0204973964 38.8448672 55.6884939 149.828125 -0.00582769113 0.0104496531 -119.31324 2.50930309 0.138831139 -0.00120162964 -119.31442 -0.0036171876 -0.00783723979 -0.0204973964 38.8448704 55.6884956 149.941406 -0.262510496 -0.251477212 -0.171875 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50923872 0.138831139 -119.31442 0 0 0 0.431609809 9.80601406 -0.0238286853 0 0 0 -3.53622437 12.7475739 6.47935867 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 471.551451 -8.36293456 
321 321.09 0 321.09 282.7 35.39 2.51037598 0.137329102 -119.311523 -0.00622960086 -0.0102486982 -0.0213012158 38.8448671 55.688494 150 2.50921726 0.138702393 -0.00105142593 -119.31427 -0.00622960086 -0.0100477433 -0.0213012158 38.8448671 55.6884938 149.824219 -0.00582769113 0.0100477433 -119.31324 2.50934601 0.138874054 -0.000901222229 -119.31412 -0.003014323 -0.00743533006 -0.0213012158 38.8448704 55.6884956 149.9375 -0.267760706 -0.260791183 -0.17578125 -0.0577523091 -0.0558838248 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50928164 0.138874054 -119.31412 0 0 0 0.427806437 9.80398417 -0.02463907 0 0 0 -2.94313431 13.7895584 7.58743286 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 469.820034 -8.36293456 
322 322.09 0 322.09 282.7 36.39 2.51037598 0.137329102 -119.311523 -0.00562673626 -0.0104496531 -0.0215021707 38.8448671 55.6884936 150 2.5094533 0.138530731 -0.000729560852 -119.31397 -0.00542578139 -0.0104496531 -0.0215021707 38.844867 55.6884937 149.816406 -0.00643055573 0.00964583359 -119.31324 2.5094533 0.138466358 -0.000772476196 -119.314013 -0.00221050353 -0.00743533006 -0.0215021707 38.8448704 55.6884953 149.9375 -0.273010916 -0.270105153 -0.18359375 -0.0577523091 -0.093139708 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50936747 0.138444901 -119.314013 0 0 0 0.429231346 9.80465102 -0.0238372684 0 0 0 -3.78599167 10.9622955 7.62605667 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 469.815906 -8.45944147 
323 323.09 0 323.09 282.7 37.39 2.51037598 0.137329102 -119.311523 -0.00683246546 -0.0108515628 -0.0221050353 38.8448671 55.6884936 150 2.50941038 0.138509274 -0.000987052917 -119.314206 -0.00663151059 -0.0106506079 -0.0221050353 38.8448669 55.6884936 149.8125 -0.00602864599 0.0108515628 -119.31324 2.50943184 0.138530731 -0.000944137573 -119.314184 -0.00321527786 -0.00763628492 -0.0219040804 38.8448704 55.6884953 149.933594 -0.278261126 -0.279419124 -0.1875 -0.0577523091 -0.093139708 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50934601 0.138509274 -119.314184 0 0 0 0.42924422 9.80503923 -0.0243372917 0 0 0 -4.4631958 12.5939369 8.30841064 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 467.15155 -8.51026994 
324 324.09 0 324.09 282.7 38.39 2.51037598 0.137329102 -119.311523 -0.00823914952 -0.012057292 -0.022506945 38.8448668 55.6884936 150 2.50926018 0.138659477 -0.000600814819 -119.313841 -0.00803819466 -0.0118563371 -0.022506945 38.8448668 55.6884935 149.804688 -0.00643055573 0.0126601566 -119.31324 2.50947475 0.138766766 -0.000622272491 -119.313862 -0.00442100706 -0.00864105926 -0.0223059902 38.8448704 55.6884953 149.933594 -0.288761545 -0.298047066 -0.1953125 -0.0577523091 -0.093139708 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00321527786 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50938892 0.138745308 -119.313862 0 0 0 0.430968821 9.80472904 -0.0233802199 0 0 0 -3.98855209 13.5887146 7.20033646 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 477.000117 -8.59121071 
325 325.09 0 325.09 282.7 39.39 2.51037598 0.137329102 -119.317017 -0.00723437519 -0.0118563371 -0.0235117194 38.8448668 55.6884933 150 2.50910997 0.138874054 -0.000944137573 -119.314163 -0.00703342032 -0.0116553823 -0.0233107645 38.8448667 55.6884934 149.796875 -0.00683246546 0.0116553823 -119.31324 2.50936747 0.13872385 -0.00115871429 -119.314377 -0.00321527786 -0.00803819466 -0.0231098096 38.8448704 55.6884953 149.929688 -0.294011755 -0.307361037 -0.203125 -0.0577523091 -0.093139708 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00643055573 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50928164 0.138680935 -119.314377 0 0 0 0.431901515 9.8053236 -0.0238545537 0 0 0 -3.30276489 10.0464821 7.18917847 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 472.651172 -8.62856535 
326 326.09 0 326.09 282.7 40.39 2.51037598 0.137329102 -119.311523 -0.00844010439 -0.012057292 -0.0223059902 38.8448668 55.6884933 150 2.50934601 0.139110088 -0.000944137573 -119.314163 -0.00823914952 -0.0118563371 -0.0221050353 38.8448666 55.6884933 149.792969 -0.00643055573 0.0128611115 -119.31324 2.50938892 0.139067173 -0.000922679901 -119.314163 -0.00442100706 -0.00823914952 -0.0219040804 38.8448704 55.6884953 149.929688 -0.299261965 -0.316675007 -0.20703125 -0.0577523091 -0.093139708 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00643055573 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50928164 0.139024258 -119.314163 0 0 0 0.428321183 9.80385578 -0.0241728425 0 0 0 -3.09247971 14.3491745 6.29739761 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 478.844078 -8.62856535 
327 327.09 0 327.09 282.7 41.39 2.51037598 0.137329102 -119.317017 -0.00703342032 -0.0122582469 -0.0239136291 38.8448664 55.6884933 150 2.50915289 0.138874054 -0.00109434128 -119.314334 -0.00703342032 -0.012057292 -0.0237126742 38.8448664 55.6884932 149.789063 -0.00723437519 0.0118563371 -119.31324 2.50938892 0.138938427 -0.00118017197 -119.31442 -0.003014323 -0.00803819466 -0.0235117194 38.8448704 55.6884953 149.929688 -0.309762385 -0.325988978 -0.2109375 -0.0577523091 -0.093139708 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 0 0 -0.1 -0.1 -0.00321527786 -0.00321527786 0 0 0.00643055573 0.00514984131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50926018 0.138895512 -119.31442 0 0 0 0.43073529 9.80647266 -0.0234612823 0 0 0 -2.25391388 13.0986214 7.56168365 0 0 0 75.8 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.392 -4.152 12.424 -0.173 -0.2225 476.878203 -8.62856535 
